City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,Kids Play Areas,Parking,Area (Sq.Ft.),State,Area Type
Delhi,Shalimar Bagh,Residential,39054790.00,Unfurnished,4,4,Room-attached,0,0,0,2,3000,Delhi,Built-up Area
Delhi,"Sector 5, Dwarka",Residential,26500000.00,Furnished,4,3,"Connected,Individual,Room-attached",0,0,0,2,1650,Delhi,Built-up Area
Delhi,Ip Extension,Residential,39054790.00,Semi-Furnished,3,2,Connected,0,0,0,1,1200,Delhi,Built-up Area
Delhi,Dwarka,Residential,18000000.00,Unfurnished,2,3,Connected,0,0,0,0,900,Delhi,Plot Area
Delhi,Anand Vihar,Residential,32500000.00,Unfurnished,3,1,"Connected,Individual,Room-attached",0,0,0,1,1400,Delhi,Built-up Area
Delhi,Malviya Nagar,Residential,7000000.00,Semi-Furnished,3,2,Room-attached,0,0,0,2,1500,Delhi,Built-up Area
Delhi,Mahavir Enclave 3,Residential,39054790.00,Unfurnished,2,3,Connected,0,0,0,0,810,Delhi,Plot Area
Delhi,Dwarka Mor,Residential,39054790.00,Semi-Furnished,1,1,"Connected,Room-attached",0,0,0,1,450,Delhi,Built-up Area
Delhi,Mayur Vihar Phase 1,Residential,2000000.00,Furnished,1,1,"Connected,Individual,Room-attached",0,0,0,2,450,Delhi,Built-up Area
Delhi,Palam,Residential,2250000.00,Semi-Furnished,1,1,"Connected,Room-attached",0,0,0,2,450,Delhi,Built-up Area
Delhi,East Of Kailash,Residential,27500000.00,Semi-Furnished,3,3,Connected,0,0,0,1,1125,Delhi,Saleable Area
Delhi,Ip Extension,Residential,39054790.00,Unfurnished,3,1,Connected,0,0,0,1,1350,Delhi,Built-up Area
Delhi,Malviya Nagar,Residential,4000000.00,Unfurnished,1,2,Connected,0,0,0,1,608,Delhi,Built-up Area
Delhi,Sector 12 Dwarka,Residential,19800000.00,Furnished,4,3,Connected,0,0,0,0,2000,Delhi,Saleable Area
Delhi,Dwarka,Residential,4000000.00,Semi-Furnished,2,2,"Individual,Room-attached",0,0,0,2,600,Delhi,Built-up Area
Delhi,Uttam Nagar West,Residential,3460000.00,Unfurnished,3,3,Connected,0,0,0,1,756,Delhi,Built-up Area
Delhi,Mahavir Enclave 3,Residential,15900000.00,Unfurnished,2,3,Connected,0,0,0,0,810,Delhi,Plot Area
Delhi,Alaknanda,Residential,39054790.00,Semi-Furnished,4,3,Individual,0,0,0,3,1600,Delhi,Built-up Area
Delhi,Najafgarh,Residential,825000.00,Unfurnished,2,3,Connected,0,0,0,0,297,Delhi,Plot Area
Delhi,Paschim Vihar,Residential,5500000.00,Semi-Furnished,2,2,Individual,0,0,0,4,605,Delhi,Built-up Area
Delhi,Sector 23 Dwarka,Residential,23000000.00,Furnished,3,3,Connected,0,0,0,0,2750,Delhi,Built-up Area
Delhi,Sector 10 Dwarka,Residential,27800000.00,Furnished,3,2,"Connected,Individual,Room-attached",0,0,0,2,2000,Delhi,Built-up Area
Delhi,Pitampura,Residential,33000000.00,Unfurnished,3,2,"Connected,Individual,Room-attached",0,0,0,3,1350,Delhi,Built-up Area
Delhi,Raja Puri,Residential,3400000.00,Semi-Furnished,2,1,"Individual,Room-attached",0,0,0,1,700,Delhi,Built-up Area
Delhi,Uttam Nagar,Residential,5200000.00,Furnished,3,2,"Connected,Room-attached",0,0,0,1,810,Delhi,Built-up Area
Delhi,Patparganj,Residential,39054790.00,Unfurnished,3,3,Individual,0,0,0,1,1350,Delhi,Built-up Area
Delhi,Roop Nagar,Residential,42500000.00,Semi-Furnished,4,3,Individual,0,0,0,3,2250,Delhi,Built-up Area
Delhi,East Of Kailash,Residential,40000000.00,Furnished,3,3,Connected,0,0,0,0,1962,Delhi,Built-up Area
Delhi,Ip Extension,Residential,39054790.00,Unfurnished,3,2,"Connected,Room-attached",0,0,0,1,1200,Delhi,Built-up Area
Delhi,Uttam Nagar,Residential,2200000.00,Furnished,2,3,Connected,0,0,0,0,450,Delhi,Built-up Area
Delhi,Lajpat Nagar I,Residential,6500000.00,Semi-Furnished,2,1,Individual,0,0,0,2,600,Delhi,Built-up Area
Delhi,Old Rajinder Nagar,Residential,13500000.00,Unfurnished,3,2,"Individual,Room-attached",0,0,0,2,900,Delhi,Built-up Area
Delhi,Paschim Vihar,Residential,42500000.00,Semi-Furnished,4,4,Connected,0,0,0,3,2500,Delhi,Saleable Area
Delhi,Hari Nagar,Residential,12000000.00,Unfurnished,3,2,Individual,0,0,0,1,900,Delhi,Built-up Area
Delhi,Chattarpur,Residential,7000000.00,Furnished,3,3,Room-attached,0,0,0,2,1350,Delhi,Built-up Area
Delhi,East Of Kailash,Residential,49000000.00,Semi-Furnished,3,3,Room-attached,0,0,0,2,1800,Delhi,Built-up Area
Delhi,Chattarpur,Residential,2500000.00,Semi-Furnished,1,1,Room-attached,0,0,0,1,405,Delhi,Built-up Area
Delhi,Mehrauli,Residential,7500000.00,Furnished,3,3,Connected,0,0,0,1,1100,Delhi,Built-up Area
Delhi,Malviya Nagar,Residential,4000000.00,Unfurnished,1,2,Connected,1,0,0,1,612,Delhi,Built-up Area
Delhi,Fatehpur Beri,Residential,3500000.00,Semi-Furnished,2,2,Individual,0,0,0,3,978,Delhi,Built-up Area
Delhi,Dwarka Mor,Residential,2500000.00,Semi-Furnished,2,2,Room-attached,0,0,0,1,500,Delhi,Built-up Area
Delhi,Mahavir Enclave 1,Residential,1850000.00,Semi-Furnished,1,1,Connected,0,0,0,1,360,Delhi,Built-up Area
Delhi,Madhu Vihar,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,1,1824,Delhi,Built-up Area
Delhi,Uttam Nagar,Residential,3000000.00,Furnished,1,3,Connected,0,0,0,0,495,Delhi,Built-up Area
Delhi,Uttam Nagar,Residential,4200000.00,Furnished,2,2,Connected,0,0,0,0,1100,Delhi,Built-up Area
Delhi,Safdarjang Enclave,Residential,53000000.00,Semi-Furnished,3,3,Connected,0,0,0,2,2250,Delhi,Built-up Area
Delhi,Alaknanda,Residential,39054790.00,Semi-Furnished,5,4,Connected,0,0,0,4,3000,Delhi,Built-up Area
Delhi,Vasant Kunj,Residential,21000000.00,Unfurnished,2,2,Connected,1,0,0,3,1420,Delhi,Built-up Area
Delhi,Dwarka,Residential,20000000.00,Unfurnished,2,3,Connected,0,0,0,0,900,Delhi,Plot Area
Delhi,Rajpur,Residential,4500000.00,Semi-Furnished,2,2,Connected,0,0,0,2,630,Delhi,Built-up Area
Delhi,Paschim Vihar,Residential,5500000.00,Semi-Furnished,2,2,Individual,0,0,0,4,579,Delhi,Built-up Area
Delhi,Ip Extension,Residential,12000000.00,Semi-Furnished,2,2,Individual,0,0,0,1,900,Delhi,Built-up Area
Delhi,Mayur Vihar Phase ii,Residential,4100000.00,Semi-Furnished,2,2,"Connected,Individual,Room-attached",0,0,0,4,800,Delhi,Built-up Area
Delhi,East Patel Nagar,Residential,45000000.00,Unfurnished,3,3,Connected,0,0,1,2,1800,Delhi,Built-up Area
Delhi,Shaheen Bagh,Residential,5500000.00,Furnished,3,2,Room-attached,0,0,0,1,900,Delhi,Built-up Area
Delhi,New Ashok Nagar,Residential,3200000.00,Unfurnished,2,2,Room-attached,0,0,0,1,630,Delhi,Built-up Area
Delhi,Uttam Nagar West,Residential,3380000.00,Unfurnished,3,3,Connected,0,0,0,1,702,Delhi,Built-up Area
Delhi,Vishwakarma Colony,Residential,3500000.00,Furnished,1,2,"Connected,Room-attached",0,0,0,0,720,Delhi,Built-up Area
Delhi,Najafgarh,Residential,1932000.00,Unfurnished,2,3,Connected,0,0,0,0,828,Delhi,Plot Area
Delhi,Freedom Fighters Enclave,Residential,10200000.00,Unfurnished,3,3,Connected,0,0,1,2,2400,Delhi,Built-up Area
Delhi,South Extension I,Residential,42500000.00,Semi-Furnished,4,4,Connected,0,0,0,4,2650,Delhi,Built-up Area
Delhi,Ip Extension,Residential,7500000.00,Unfurnished,2,1,Room-attached,0,0,0,1,950,Delhi,Built-up Area
Delhi,Greater Kailash ii,Residential,39054790.00,Semi-Furnished,3,3,Individual,0,0,0,3,2250,Delhi,Built-up Area
Delhi,Paryavaran Complex,Residential,2100000.00,Unfurnished,1,1,Connected,0,0,0,0,450,Delhi,Built-up Area
Delhi,Patparganj,Residential,9000000.00,Semi-Furnished,2,2,Connected,0,0,0,1,850,Delhi,Built-up Area
Delhi,Khanpur,Residential,2800000.00,Semi-Furnished,2,1,Room-attached,0,0,0,1,630,Delhi,Built-up Area
Delhi,Shalimar Bagh,Residential,52500000.00,Unfurnished,4,4,Room-attached,0,0,0,2,2500,Delhi,Built-up Area
Delhi,Patparganj,Residential,45000000.00,Semi-Furnished,4,3,Room-attached,0,0,0,3,2200,Delhi,Built-up Area
Delhi,Pitampura,Residential,32500000.00,Unfurnished,3,3,Individual,0,0,0,1,1500,Delhi,Built-up Area
Delhi,Dwarka Mor,Residential,3350000.00,Semi-Furnished,2,2,Connected,0,0,0,1,540,Delhi,Built-up Area
Delhi,Malviya Nagar,Residential,4000000.00,Furnished,1,2,Connected,0,0,0,1,610,Delhi,Built-up Area
Delhi,Lajpat Nagar Iii,Residential,42500000.00,Semi-Furnished,3,3,Room-attached,0,0,0,2,1800,Delhi,Built-up Area
Delhi,Chattarpur,Residential,3200000.00,Semi-Furnished,2,2,Connected,0,0,0,2,750,Delhi,Built-up Area
Delhi,Uttam Nagar West,Residential,3410000.00,Unfurnished,3,3,Connected,0,0,0,1,765,Delhi,Built-up Area
Delhi,Sector 7 Dwarka,Commercial,0.00,Semi-Furnished,0,0,No Balcony,0,0,0,2,150,Delhi,Built-up Area
Delhi,Budh Vihar Phase 2,Residential,3375000.00,Unfurnished,3,3,Connected,0,0,0,0,711,Delhi,Built-up Area
Delhi,Raj Nagar,Residential,4700000.00,Semi-Furnished,2,2,Connected,0,0,0,1,668,Delhi,Built-up Area
Delhi,Patparganj,Residential,39054790.00,Semi-Furnished,2,2,Individual,0,0,0,2,1050,Delhi,Built-up Area
Delhi,East Patel Nagar,Residential,45000000.00,Unfurnished,3,3,Connected,0,0,1,2,1830,Delhi,Built-up Area
Delhi,Laxmi Nagar,Residential,2700000.00,Semi-Furnished,1,3,"Connected,Individual,Room-attached",0,0,0,8,500,Delhi,Built-up Area
Delhi,Vishwakarma Colony,Residential,5600000.00,Furnished,2,3,"Connected,Room-attached",0,0,0,2,900,Delhi,Built-up Area
Delhi,South Extension ii,Residential,40000000.00,Furnished,3,3,"Connected,Individual,Room-attached",0,0,0,7,1800,Delhi,Built-up Area
Delhi,Ip Extension,Residential,12500000.00,Semi-Furnished,2,2,Individual,0,0,0,1,900,Delhi,Built-up Area
Delhi,Uttam Nagar West,Residential,3300000.00,Semi-Furnished,2,2,Connected,0,0,0,1,560,Delhi,Built-up Area
Delhi,Ip Extension,Residential,12500000.00,Semi-Furnished,3,3,Individual,0,0,0,1,1300,Delhi,Built-up Area
Delhi,Sadh Nagar,Residential,39054790.00,Furnished,2,2,Connected,0,0,0,0,450,Delhi,Carpet Area
Delhi,Patparganj,Residential,20000000.00,Unfurnished,4,4,Room-attached,0,0,0,1,1600,Delhi,Built-up Area
Delhi,Lajpat Nagar 4,Residential,39054790.00,Unfurnished,3,2,Room-attached,0,0,0,0,600,Delhi,Saleable Area
Delhi,Vasant Vihar,Residential,480000000.00,Furnished,6,3,Connected,0,0,0,12,3600,Delhi,Built-up Area
Delhi,Patparganj,Residential,39054790.00,Semi-Furnished,2,2,"Individual,Room-attached",0,0,0,1,1200,Delhi,Built-up Area
Delhi,Hari Nagar,Residential,8200000.00,Unfurnished,3,2,"Individual,Room-attached",0,0,0,1,990,Delhi,Built-up Area
Delhi,Ashram,Residential,39054790.00,Unfurnished,2,2,Connected,0,0,0,0,600,Delhi,Built-up Area
Delhi,Shalimar Bagh,Residential,32000000.00,Unfurnished,3,2,Individual,0,0,0,1,1500,Delhi,Built-up Area
Delhi,New Ashok Nagar,Residential,3100000.00,Unfurnished,2,2,Connected,0,0,0,1,540,Delhi,Built-up Area
Delhi,Lajpat Nagar ii,Residential,11000000.00,Semi-Furnished,2,2,Connected,0,0,0,1,900,Delhi,Built-up Area
Delhi,Rohini Sector 16,Residential,15500000.00,Semi-Furnished,3,2,Room-attached,0,0,0,2,1000,Delhi,Built-up Area
Delhi,Najafgarh,Residential,1848000.00,Unfurnished,2,3,Connected,0,0,0,0,792,Delhi,Plot Area
Delhi,Zakir Nagar,Residential,8000000.00,Furnished,3,2,Room-attached,0,0,0,1,900,Delhi,Built-up Area
Delhi,Saket,Residential,15000000.00,Semi-Furnished,3,1,Room-attached,0,0,0,2,1900,Delhi,Built-up Area
Delhi,Mehrauli,Residential,6500000.00,Furnished,3,2,Room-attached,0,0,0,2,1000,Delhi,Built-up Area
Delhi,Janakpuri,Residential,32500000.00,Semi-Furnished,3,3,Connected,0,0,0,2,1425,Delhi,Built-up Area
Delhi,"Sector 17, Dwarka",Residential,20000000.00,Semi-Furnished,2,2,"Individual,Room-attached",0,0,0,2,950,Delhi,Saleable Area
Delhi,Ip Extension,Residential,14000000.00,Semi-Furnished,3,2,Individual,0,0,0,1,1250,Delhi,Built-up Area
Delhi,Malviya Nagar,Residential,4000000.00,Unfurnished,2,2,Connected,0,0,0,1,627,Delhi,Built-up Area
Delhi,Vishwakarma Colony,Residential,1900000.00,Furnished,1,1,Individual,0,0,0,0,450,Delhi,Built-up Area
Delhi,Dwarka,Residential,16200000.00,Unfurnished,2,3,Connected,0,0,0,0,810,Delhi,Plot Area
Delhi,Rohini,Residential,39054790.00,Unfurnished,1,1,Connected,0,0,0,0,481,Delhi,Built-up Area
Delhi,Vasant Kunj,Residential,21000000.00,Unfurnished,2,2,Connected,1,0,0,3,1422,Delhi,Built-up Area
Delhi,Uttam Nagar West,Residential,3600000.00,Unfurnished,3,3,Connected,0,0,0,1,828,Delhi,Built-up Area
Delhi,New Rajdhani Enclave,Residential,22500000.00,Unfurnished,3,1,"Connected,Individual,Room-attached",0,0,0,1,1400,Delhi,Built-up Area
Delhi,East Of Kailash,Residential,60000000.00,Semi-Furnished,4,5,Room-attached,0,0,0,2,2700,Delhi,Built-up Area
Delhi,Lajpat Nagar ii,Residential,9200000.00,Furnished,2,2,Room-attached,0,0,0,1,900,Delhi,Built-up Area
Delhi,Vasant Vihar,Residential,640000000.00,Furnished,6,3,Connected,0,0,0,12,5400,Delhi,Plot Area
Delhi,Bhagwati Garden,Residential,3500000.00,Semi-Furnished,2,2,Individual,0,0,0,1,594,Delhi,Built-up Area
Delhi,Paryavaran Complex,Residential,1700000.00,Furnished,1,1,Individual,0,0,0,1,450,Delhi,Built-up Area
Delhi,Kailash Colony,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,11,2002.0854,Delhi,Built-up Area
Delhi,Hauz Khas,Residential,37000000.00,Unfurnished,3,3,Connected,0,0,0,2,1500,Delhi,Built-up Area
Delhi,Rohini Sector 25,Residential,5000000.00,Semi-Furnished,2,2,Connected,0,0,0,2,700,Delhi,Built-up Area
Delhi,East Patel Nagar,Residential,37500000.00,Unfurnished,3,3,"Connected,Individual,Room-attached",0,0,0,3,1830,Delhi,Built-up Area
Delhi,Malviya Nagar,Residential,3200000.00,Unfurnished,2,2,Room-attached,0,0,0,2,800,Delhi,Built-up Area
Delhi,Pant Nagar,Residential,15000000.00,Unfurnished,4,2,Connected,0,0,0,1,1800,Delhi,Built-up Area
Delhi,Dashrath Puri,Residential,5500000.00,Semi-Furnished,2,2,"Individual,Room-attached",0,0,0,2,650,Delhi,Built-up Area
Delhi,Uttam Nagar,Residential,2500000.00,Furnished,1,1,"Connected,Room-attached",0,0,0,2,450,Delhi,Built-up Area
Delhi,Lajpat Nagar ii,Residential,10500000.00,Semi-Furnished,2,2,Individual,0,0,0,1,900,Delhi,Built-up Area
Delhi,Patparganj,Residential,14500000.00,Semi-Furnished,3,2,Connected,0,0,0,2,1250,Delhi,Built-up Area
Delhi,Najafgarh,Residential,510000.00,Unfurnished,2,3,Connected,0,0,0,0,270,Delhi,Plot Area
Delhi,Ip Extension,Residential,8000000.00,Furnished,1,1,Connected,0,0,0,2,700,Delhi,Built-up Area
Delhi,Rohini Sector 16,Residential,5500000.00,Semi-Furnished,2,2,Room-attached,0,0,0,1,650,Delhi,Built-up Area
Delhi,Varun Niketan,Residential,7800000.00,Semi-Furnished,2,2,Connected,0,0,0,3,783,Delhi,Built-up Area
Delhi,Uttam Nagar West,Residential,2521000.00,Semi-Furnished,2,2,Room-attached,0,0,0,1,550,Delhi,Built-up Area
Delhi,Uttam Nagar,Residential,1650000.00,Semi-Furnished,1,1,Room-attached,0,0,0,1,400,Delhi,Built-up Area
Delhi,Adchini,Residential,2300000.00,Unfurnished,2,3,Connected,0,0,0,0,814,Delhi,Plot Area
Delhi,Punjabi Bagh,Residential,85000000.00,Semi-Furnished,4,4,Individual,0,0,0,4,4000,Delhi,Built-up Area
Delhi,New Ashok Nagar,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,2,800,Delhi,Built-up Area
Delhi,Ip Extension,Residential,39054790.00,Unfurnished,3,3,Room-attached,0,0,0,1,1300,Delhi,Built-up Area
Delhi,Malviya Nagar,Residential,4000000.00,Unfurnished,1,2,Connected,0,0,0,1,620,Delhi,Built-up Area
Delhi,"Sector 2, Dwarka",Residential,21500000.00,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,3,2500,Delhi,Carpet Area
Delhi,Batla House,Residential,7000000.00,Furnished,4,3,Room-attached,0,0,0,1,1440,Delhi,Built-up Area
Delhi,Ip Extension,Residential,7500000.00,Semi-Furnished,1,1,"Connected,Individual",0,0,0,1,750,Delhi,Built-up Area
Delhi,Patparganj,Residential,24500000.00,Unfurnished,3,3,Room-attached,0,0,0,1,1400,Delhi,Built-up Area
Delhi,Anand Vihar,Residential,32500000.00,Unfurnished,3,3,Connected,0,0,0,1,1400,Delhi,Built-up Area
Delhi,Netaji Subhash Place,Commercial,0.00,Furnished,0,0,No Balcony,0,0,0,0,1422,Delhi,Built-up Area
Delhi,Vishwakarma Colony,Residential,4000000.00,Furnished,2,2,"Connected,Room-attached",0,0,0,0,900,Delhi,Built-up Area
Delhi,Ip Extension,Residential,19000000.00,Semi-Furnished,3,2,Individual,0,0,0,2,1250,Delhi,Built-up Area
Delhi,Paschim Vihar,Residential,23000000.00,Semi-Furnished,3,3,"Connected,Individual,Room-attached",0,0,0,5,1575,Delhi,Built-up Area
Delhi,Sultanpur,Commercial,0.00,Furnished,0,0,No Balcony,0,0,0,4,2300,Delhi,Built-up Area
Delhi,New Rajinder Nagar,Residential,39054790.00,Semi-Furnished,4,4,"Connected,Individual,Room-attached",0,0,0,3,2340,Delhi,Built-up Area
Delhi,Chattarpur,Residential,6500000.00,Unfurnished,3,2,Room-attached,0,0,1,1,990,Delhi,Built-up Area
Delhi,Rawta More,Residential,2500000.00,Unfurnished,2,3,Connected,0,0,0,0,900,Delhi,Plot Area
Delhi,Rohini Sector 16,Residential,7700000.00,Semi-Furnished,2,2,Connected,0,0,0,2,650,Delhi,Built-up Area
Delhi,Mehrauli,Commercial,0.00,Semi-Furnished,0,0,No Balcony,0,0,0,1,380,Delhi,Built-up Area
Delhi,Paschim Vihar,Residential,42000000.00,Semi-Furnished,4,4,Connected,0,0,0,3,2500,Delhi,Saleable Area
Delhi,Mahavir Enclave 1,Residential,6800000.00,Semi-Furnished,3,2,Individual,0,0,0,1,950,Delhi,Built-up Area
Delhi,Paschim Vihar,Residential,5500000.00,Semi-Furnished,2,2,Individual,0,0,0,4,549,Delhi,Built-up Area
Delhi,Chattarpur,Residential,7000000.00,Semi-Furnished,3,2,"Individual,Room-attached",0,0,0,1,1125,Delhi,Built-up Area
Delhi,Greater Kailash I,Residential,70000000.00,Semi-Furnished,3,4,Connected,0,0,0,3,2700,Delhi,Carpet Area
Delhi,Paschim Vihar,Residential,25500000.00,Unfurnished,3,1,"Connected,Individual,Room-attached",0,0,0,1,1300,Delhi,Built-up Area
Delhi,Aerocity,Residential,28500000.00,Furnished,4,4,"Connected,Individual,Room-attached",0,0,0,2,2250,Delhi,Built-up Area
Delhi,Hari Nagar,Residential,13500000.00,Unfurnished,3,2,Room-attached,0,0,0,1,990,Delhi,Built-up Area
Delhi,Greater Kailash ii,Residential,75000000.00,Semi-Furnished,3,3,Room-attached,0,0,0,2,1800,Delhi,Built-up Area
Delhi,Malcha Marg,Residential,1300000000.00,Semi-Furnished,6,6,Individual,0,0,0,3,6750,Delhi,Plot Area
Delhi,Chanakya Place,Residential,4500000.00,Semi-Furnished,3,2,Room-attached,0,0,0,1,675,Delhi,Built-up Area
Delhi,Anand Vihar,Residential,29500000.00,Unfurnished,3,3,Connected,0,0,0,1,1450,Delhi,Built-up Area
Delhi,Patparganj,Residential,16500000.00,Unfurnished,3,3,Connected,0,0,0,1,1300,Delhi,Built-up Area
Delhi,Paschim Vihar,Residential,41000000.00,Semi-Furnished,4,4,Connected,0,0,0,3,2500,Delhi,Saleable Area
Delhi,Laxmi Nagar,Residential,5500000.00,Semi-Furnished,2,2,"Connected,Individual,Room-attached",0,0,0,2,700,Delhi,Built-up Area
Delhi,Rohini Sector 6,Residential,4000000.00,Unfurnished,1,3,Connected,0,0,0,0,700,Delhi,Built-up Area
Delhi,Janakpuri,Residential,29000000.00,Semi-Furnished,3,3,Connected,0,0,0,2,1350,Delhi,Built-up Area
Delhi,Paschim Vihar,Residential,12500000.00,Semi-Furnished,2,2,"Connected,Individual",0,0,0,3,100,Delhi,Built-up Area
Delhi,Chattarpur,Residential,7000000.00,Unfurnished,3,3,Room-attached,0,0,0,1,1125,Delhi,Built-up Area
Delhi,Dwarka Mor,Residential,5300000.00,Semi-Furnished,3,2,Room-attached,0,0,0,1,990,Delhi,Built-up Area
Delhi,Nangal Dewat,Residential,37500000.00,Semi-Furnished,3,3,Connected,0,0,0,2,1700,Delhi,Built-up Area
Delhi,Malviya Nagar,Residential,4000000.00,Unfurnished,2,2,Connected,0,0,0,1,641,Delhi,Built-up Area
Delhi,Hari Nagar,Residential,16500000.00,Unfurnished,3,2,Room-attached,0,0,0,1,1260,Delhi,Built-up Area
Delhi,Govindpuri,Residential,2615000.00,Semi-Furnished,2,2,Connected,0,0,0,1,450,Delhi,Built-up Area
Delhi,Adarsh Nagar,Residential,2500000.00,Unfurnished,2,3,Connected,0,0,0,0,890,Delhi,Plot Area
Delhi,Sector 19b Dwarka,Commercial,0.00,Unfurnished,0,0,No Balcony,0,0,0,1,300,Delhi,Built-up Area
Delhi,Dabri,Residential,11000000.00,Furnished,3,3,Connected,0,0,0,0,1185,Delhi,Built-up Area
Delhi,Sarvapriya Vihar,Residential,37500000.00,Unfurnished,3,4,Connected,0,0,0,2,170,Delhi,Carpet Area
Delhi,L Zone,Residential,8000000.00,Semi-Furnished,3,2,Connected,0,0,0,1,1100,Delhi,Built-up Area
Delhi,Rajiv Nagar,Residential,28600000.00,Semi-Furnished,3,3,"Connected,Individual,Room-attached",0,0,0,3,1152,Delhi,Built-up Area
Delhi,Rohini Sector 16,Residential,17000000.00,Semi-Furnished,3,3,Connected,0,0,0,2,968.751,Delhi,Built-up Area
Delhi,Dwarka Mor,Residential,2500000.00,Semi-Furnished,2,2,Room-attached,0,0,0,2,540,Delhi,Built-up Area
Delhi,Gulmohar Park,Residential,72500000.00,Semi-Furnished,3,3,Connected,0,0,0,2,1800,Delhi,Built-up Area
Delhi,Rajouri Garden,Residential,16000000.00,Semi-Furnished,3,3,Connected,0,0,0,2,1260,Delhi,Built-up Area
Delhi,Adchini,Residential,13000000.00,Unfurnished,2,3,Connected,0,0,0,0,578,Delhi,Plot Area
Delhi,Khirki Extension,Residential,6000000.00,Semi-Furnished,2,2,Connected,0,0,0,1,900,Delhi,Built-up Area
Delhi,Ip Extension,Residential,7800000.00,Semi-Furnished,1,1,Connected,0,0,0,2,750,Delhi,Built-up Area
Delhi,Vijay Nagar,Residential,13500000.00,Semi-Furnished,3,2,Connected,0,0,0,2,900,Delhi,Built-up Area
Delhi,Old Rajinder Nagar,Residential,19500000.00,Unfurnished,4,4,"Connected,Room-attached",0,0,0,2,950,Delhi,Built-up Area
Delhi,Sector 19b Dwarka,Commercial,0.00,Unfurnished,0,0,No Balcony,1,0,0,2,100,Delhi,Saleable Area
Delhi,Green Park Extension,Residential,15000000.00,Semi-Furnished,3,3,Connected,0,0,0,0,630,Delhi,Built-up Area
Delhi,Panchsheel Vihar,Residential,7500000.00,Semi-Furnished,3,3,Connected,0,0,0,1,1125,Delhi,Built-up Area
Delhi,Ip Extension,Residential,11000000.00,Semi-Furnished,2,2,Connected,0,0,0,2,900,Delhi,Built-up Area
Delhi,Ip Extension,Residential,39054790.00,Semi-Furnished,1,1,Individual,0,0,0,1,750,Delhi,Built-up Area
Delhi,Ip Extension,Residential,10500000.00,Semi-Furnished,2,2,Connected,0,0,0,2,1000,Delhi,Built-up Area
Delhi,Green Park Extension,Residential,39054790.00,Furnished,3,2,Connected,0,0,0,1,880,Delhi,Built-up Area
Delhi,Chattarpur,Residential,6500000.00,Unfurnished,3,3,Room-attached,0,0,0,1,1125,Delhi,Built-up Area
