City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),Area Type,State
Ahmedabad,New Ranip,Residential,6300000,Unfurnished,3,2,Connected,0,0,0,1,1440.0,Built-up Area,Gujarat
Ahmedabad,SarkheJ- Okaf,Residential,150000000,Unfurnished,3,3,Connected,0,0,0,0,22500.0,Plot Area,Gujarat
Ahmedabad,Science City,Residential,95100000,Unfurnished,3,3,Connected,1,1,1,0,12969.0,Plot Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,12000000,Semi-Furnished,3,3,Individual,0,0,0,3,2000.0,Built-up Area,Gujarat
Ahmedabad,Naranpura,Commercial,0,Furnished,0,0,Connected,0,0,0,4,1495.0,Built-up Area,Gujarat
Ahmedabad,S P Ring Road,Residential,416600000,Unfurnished,3,3,Connected,0,0,0,0,28845.0,Plot Area,Gujarat
Ahmedabad,Devdholera,Residential,667000,Unfurnished,3,3,Connected,0,0,0,0,801.0,Plot Area,Gujarat
Ahmedabad,Gulbai Tekra,Residential,15400000,Unfurnished,3,3,Connected,1,0,0,3,2369.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,15500000,Furnished,3,3,Connected,0,0,0,1,1985.0,Saleable Area,Gujarat
Ahmedabad,Shahibaug,Residential,37500000,Furnished,4,4,Connected,0,0,0,2,4122.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,22500000,Unfurnished,4,4,"Connected,Room-attached",1,1,1,2,2900.0,Saleable Area,Gujarat
Ahmedabad,Mani Nagar,Residential,18900000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,2160.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,27500000,Semi-Furnished,4,4,Connected,0,0,0,0,2281.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Residential,28000000,Unfurnished,4,4,Connected,1,1,1,3,3534.0,Saleable Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,190000000,Furnished,4,4,Connected,0,0,0,4,13158.0,Plot Area,Gujarat
Ahmedabad,Bhadaj,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,34200.0,Plot Area,Gujarat
Ahmedabad,Shela,Residential,19500000,Unfurnished,4,4,Connected,0,0,0,2,3151.0,Built-up Area,Gujarat
Ahmedabad,Satellite,Commercial,0,Furnished,0,0,Connected,0,0,0,1,373.0,Built-up Area,Gujarat
Ahmedabad,Santej,Commercial,0,Unfurnished,0,0,No Balcony,1,0,0,0,950.0,Plot Area,Gujarat
Ahmedabad,Gurukul,Residential,26000000,Semi-Furnished,4,2,Individual,0,0,0,1,240.0,Saleable Area,Gujarat
Ahmedabad,Thaltej,Residential,122500000,Furnished,4,4,Connected,0,0,0,4,5589.0,Plot Area,Gujarat
Ahmedabad,Chanakyapuri,Residential,10100000,Furnished,3,3,Connected,0,0,0,4,1773.0,Built-up Area,Gujarat
Ahmedabad,Chandkheda,Residential,434200000,Unfurnished,3,3,Connected,0,0,0,0,33984.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,7597000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,1620.0,Built-up Area,Gujarat
Ahmedabad,South Bopal,Residential,40000000,Unfurnished,3,3,Connected,0,0,0,0,4500.0,Plot Area,Gujarat
Ahmedabad,Ranna Park,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,27000.0,Plot Area,Gujarat
Ahmedabad,Shilaj,Residential,250000000,Unfurnished,3,3,Connected,0,0,0,0,17334.0,Plot Area,Gujarat
Ahmedabad,Makarba,Residential,1920000000,Unfurnished,3,3,Connected,0,0,0,0,108000.0,Plot Area,Gujarat
Ahmedabad,Ambawadi,Residential,73600000,Semi-Furnished,4,3,Connected,0,0,0,4,5760.0,Carpet Area,Gujarat
Ahmedabad,Navarangpura,Residential,32500000,Unfurnished,4,4,Connected,0,0,0,2,4400.0,Built-up Area,Gujarat
Ahmedabad,Sola,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,67500.0,Plot Area,Gujarat
Ahmedabad,Sanand,Residential,111000000,Unfurnished,3,3,Connected,0,0,0,0,252000.0,Plot Area,Gujarat
Ahmedabad,Near Nirma University On Sg Highway,Residential,9000000,Unfurnished,3,3,Connected,1,1,1,2,950.0,Built-up Area,Gujarat
Ahmedabad,S G Highway,Residential,6800000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,1,1722.0,Built-up Area,Gujarat
Ahmedabad,Jaspur,Residential,43700000,Unfurnished,3,3,Connected,0,0,0,0,11250.0,Plot Area,Gujarat
Ahmedabad,Acher,Residential,2300000,Unfurnished,1,3,Connected,0,1,0,0,150.0,Built-up Area,Gujarat
Ahmedabad,New Ranip,Residential,6300000,Furnished,3,3,Connected,0,0,0,0,1395.0,Built-up Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,83100000,Semi-Furnished,5,4,Connected,0,0,0,4,4365.0,Carpet Area,Gujarat
Ahmedabad,Ellis Bridge,Commercial,0,Furnished,0,0,"Connected,Individual",0,0,0,12,7951.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,6500000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,1,1550.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,17500000,Unfurnished,3,3,Individual,0,1,0,2,3108.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,7725000,Unfurnished,3,3,Individual,0,0,1,2,1755.0,Saleable Area,Gujarat
Ahmedabad,Chamanpura,Residential,8800000,Furnished,3,3,Room-attached,0,0,0,2,2205.0,Built-up Area,Gujarat
Ahmedabad,Science City,Residential,182000000,Unfurnished,3,3,Connected,0,0,0,0,12600.0,Plot Area,Gujarat
Ahmedabad,Paldi,Residential,176000000,Unfurnished,3,3,Connected,0,0,0,0,14400.0,Plot Area,Gujarat
Ahmedabad,Kasindra,Residential,7310000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,222.0,Built-up Area,Gujarat
Ahmedabad,Mahemdabad,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,144000.0,Plot Area,Gujarat
Ahmedabad,South Bopal,Residential,42500000,Furnished,5,4,Connected,0,0,0,3,4500.0,Plot Area,Gujarat
Ahmedabad,Jagatpur,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,20520.0,Plot Area,Gujarat
Ahmedabad,Gota,Residential,159640643,Semi-Furnished,2,2,Connected,0,0,0,1,1179.0,Built-up Area,Gujarat
Ahmedabad,Ambawadi,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,54000.0,Plot Area,Gujarat
Ahmedabad,Ahmedabad Cantonment,Residential,9184000,Furnished,3,2,Connected,0,0,0,1,1674.0,Built-up Area,Gujarat
Ahmedabad,Santej,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,19800.0,Plot Area,Gujarat
Ahmedabad,Sola,Residential,100800000,Unfurnished,3,3,Connected,0,0,0,0,12969.0,Plot Area,Gujarat
Ahmedabad,Makarba,Residential,1650000000,Unfurnished,3,3,Connected,0,0,0,0,99000.0,Plot Area,Gujarat
Ahmedabad,Vastrapur,Residential,23500000,Furnished,4,4,Connected,0,0,0,2,2415.0,Built-up Area,Gujarat
Ahmedabad,Nehru Nagar,Residential,13500000,Unfurnished,3,2,Connected,0,0,0,3,1530.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,8172.0,Plot Area,Gujarat
Ahmedabad,Nadoliya,Residential,159640643,Unfurnished,3,3,Connected,0,0,1,0,1357.0,Plot Area,Gujarat
Ahmedabad,Shantigram,Residential,160000000,Semi-Furnished,5,5,Connected,0,0,0,5,12150.0,Plot Area,Gujarat
Ahmedabad,Shahibaug,Residential,34000000,Unfurnished,4,4,Connected,0,0,0,2,4100.0,Built-up Area,Gujarat
Ahmedabad,Vaishnodevi Circle,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,101493.0,Plot Area,Gujarat
Ahmedabad,Mithakhali,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,12303.0,Plot Area,Gujarat
Ahmedabad,Tragad,Residential,4600000,Unfurnished,2,2,Room-attached,0,0,0,2,1031.0,Built-up Area,Gujarat
Ahmedabad,Naranpura,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,6,25000.0,Built-up Area,Gujarat
Ahmedabad,Gulbai Tekra,Residential,17400000,Unfurnished,3,3,Connected,0,0,1,3,1278.0,Carpet Area,Gujarat
Ahmedabad,Gota,Residential,13600000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,1,1434.0,Built-up Area,Gujarat
Ahmedabad,Naroda,Residential,135000000,Unfurnished,3,3,Connected,0,0,0,0,16200.0,Plot Area,Gujarat
Ahmedabad,Chandkheda,Residential,6755000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,1600.0,Built-up Area,Gujarat
Ahmedabad,Near Nirma University On Sg Highway,Residential,8600000,Furnished,3,3,Connected,0,0,0,2,950.0,Built-up Area,Gujarat
Ahmedabad,Wapa,Residential,16500000,Unfurnished,4,4,Individual,1,1,1,3,3300.0,Saleable Area,Gujarat
Ahmedabad,Sindhubhavan,Residential,507500000,Unfurnished,3,3,Connected,0,0,0,0,27000.0,Plot Area,Gujarat
Ahmedabad,Bhadaj,Residential,33000000,Unfurnished,3,3,Connected,0,0,0,0,9018.0,Plot Area,Gujarat
Ahmedabad,Shela,Residential,6099000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,1,1440.0,Built-up Area,Gujarat
Ahmedabad,Racharda,Residential,60000000,Unfurnished,3,3,Connected,0,0,0,0,12861.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Residential,16500000,Semi-Furnished,3,3,Connected,0,0,0,2,2080.0,Built-up Area,Gujarat
Ahmedabad,South Bopal,Residential,7500000,Unfurnished,3,3,Connected,1,0,1,1,1725.0,Saleable Area,Gujarat
Ahmedabad,Bodakdev,Residential,53200000,Unfurnished,5,5,Connected,1,1,1,4,6712.0,Saleable Area,Gujarat
Ahmedabad,Navrangpura,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,9810.0,Plot Area,Gujarat
Ahmedabad,Navrangpura,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,540.0,Built-up Area,Gujarat
Ahmedabad,Jaspur,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,66150.0,Plot Area,Gujarat
Ahmedabad,Chandkheda,Residential,4350000,Furnished,2,2,Room-attached,0,0,0,2,1170.0,Built-up Area,Gujarat
Ahmedabad,Changodar,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,11610.0,Built-up Area,Gujarat
Ahmedabad,Ambli,Residential,1248000000,Unfurnished,3,3,Connected,0,0,0,0,70200.0,Plot Area,Gujarat
Ahmedabad,Lilapur,Residential,40000000,Unfurnished,6,6,Connected,0,0,0,0,2000.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,5100000,Furnished,2,2,Connected,0,0,0,1,1140.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,15000000,Furnished,3,3,Connected,0,0,0,2,2100.0,Built-up Area,Gujarat
Ahmedabad,Sg Highway,Commercial,0,Furnished,0,0,Connected,0,0,0,2,1200.0,Built-up Area,Gujarat
Ahmedabad,Lal Darwaja,Residential,1400000000,Unfurnished,3,3,Connected,0,0,0,0,63000.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Residential,1000000000,Unfurnished,3,3,Connected,0,0,0,0,72000.0,Plot Area,Gujarat
Ahmedabad,Jagatpur,Residential,2849000,Semi-Furnished,1,1,"Connected,Room-attached",0,0,0,0,775.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,9200000,Semi-Furnished,3,3,Individual,0,0,0,3,1728.0,Built-up Area,Gujarat
Ahmedabad,Ramdev Nagar,Residential,15500000,Furnished,3,3,Connected,0,0,0,2,2160.0,Built-up Area,Gujarat
Ahmedabad,S G Highway,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,18000.0,Plot Area,Gujarat
Ahmedabad,Ghuma,Residential,28200000,Unfurnished,3,3,Connected,0,0,0,0,5400.0,Plot Area,Gujarat
Ahmedabad,Santej,Commercial,0,Unfurnished,0,0,No Balcony,0,0,1,0,2333.0,Plot Area,Gujarat
Ahmedabad,Sola,Residential,120000000,Unfurnished,3,3,Connected,0,0,0,0,8487.0,Plot Area,Gujarat
Ahmedabad,Bhavanpur,Residential,105000000,Unfurnished,3,3,Connected,0,0,0,0,50400.0,Plot Area,Gujarat
Ahmedabad,South Bopal,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,6,6800.0,Saleable Area,Gujarat
Ahmedabad,Satellite,Residential,16000000,Furnished,3,3,Connected,0,0,0,2,2268.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,5541000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,2,1179.0,Built-up Area,Gujarat
Ahmedabad,Ambli,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,1,1315.0,Saleable Area,Gujarat
Ahmedabad,Chandkheda,Residential,5550000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,1,925.0,Built-up Area,Gujarat
Ahmedabad,Tapovan Circle,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,30240.0,Plot Area,Gujarat
Ahmedabad,South Bopal,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,757.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,5805000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,2,1185.0,Built-up Area,Gujarat
Ahmedabad,Shyamal,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,2,1140.0,Saleable Area,Gujarat
Ahmedabad,Vastral,Residential,5700000,Unfurnished,3,3,Room-attached,0,0,0,3,1503.0,Built-up Area,Gujarat
Ahmedabad,Ashram Road,Commercial,0,Furnished,0,0,No Balcony,0,0,0,2,1110.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,6500000,Furnished,2,2,Connected,0,0,0,1,1048.0,Saleable Area,Gujarat
Ahmedabad,Shela,Residential,200000000,Furnished,5,3,Connected,0,0,0,0,18000.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,1160000,Unfurnished,3,3,Connected,1,0,0,0,1485.0,Plot Area,Gujarat
Ahmedabad,Kadi,Commercial,0,Unfurnished,0,0,No Balcony,0,0,1,0,23256.0,Plot Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,10500000,Unfurnished,4,4,Connected,0,0,0,2,2160.0,Built-up Area,Gujarat
Ahmedabad,Navrangpura,Residential,35100000,Furnished,4,4,Connected,0,0,0,2,3400.0,Built-up Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,85000000,Furnished,4,4,Connected,0,0,0,3,4500.0,Carpet Area,Gujarat
Ahmedabad,Vastrapur,Residential,88500000,Furnished,4,4,Connected,0,0,0,4,6129.0,Carpet Area,Gujarat
Ahmedabad,Gota,Residential,14100000,Furnished,3,3,Room-attached,0,0,0,1,1918.0,Saleable Area,Gujarat
Ahmedabad,Isanpur,Residential,7100000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,1,1845.0,Built-up Area,Gujarat
Ahmedabad,Ghuma,Residential,167100000,Unfurnished,3,3,Connected,0,0,0,0,30087.0,Plot Area,Gujarat
Ahmedabad,Vastrapur,Commercial,0,Semi-Furnished,0,0,No Balcony,0,0,0,2,1256.0,Saleable Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Commercial,0,Furnished,0,0,No Balcony,0,0,0,7,3100.0,Built-up Area,Gujarat
Ahmedabad,Bopal,Residential,52500000,Furnished,4,4,Connected,0,0,0,3,5700.0,Built-up Area,Gujarat
Ahmedabad,Chandkheda,Residential,4200000,Unfurnished,2,2,Connected,0,0,0,2,1081.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,6700000,Furnished,2,2,Connected,0,0,0,1,1295.0,Built-up Area,Gujarat
Ahmedabad,Pipali Highway,Residential,599000,Unfurnished,3,3,Connected,0,0,1,0,900.0,Plot Area,Gujarat
Ahmedabad,Chandkheda Gam,Residential,4800000,Semi-Furnished,2,2,Room-attached,0,0,0,2,1115.0,Built-up Area,Gujarat
Ahmedabad,Jashoda Nagar,Residential,2700000,Semi-Furnished,1,1,Individual,0,0,0,2,690.0,Built-up Area,Gujarat
Ahmedabad,Sanand,Residential,3000000,Unfurnished,2,3,Connected,0,1,1,0,800.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Residential,30000000,Furnished,4,4,"Individual,Room-attached",0,0,0,3,3272.0,Built-up Area,Gujarat
Ahmedabad,Vastrapur,Residential,20000000,Unfurnished,4,4,Connected,0,0,0,3,3163.0,Built-up Area,Gujarat
Ahmedabad,Nasmed,Residential,170000000,Unfurnished,3,3,Connected,0,0,0,0,61200.0,Plot Area,Gujarat
Ahmedabad,Santej,Residential,64200000,Unfurnished,3,3,Connected,0,0,0,0,8262.0,Plot Area,Gujarat
Ahmedabad,Ambli,Residential,792400000,Unfurnished,3,3,Connected,0,0,0,0,47547.0,Plot Area,Gujarat
Ahmedabad,Barejadi,Residential,6498000,Semi-Furnished,4,2,"Connected,Room-attached",0,0,0,1,2610.0,Built-up Area,Gujarat
Ahmedabad,Dholera,Residential,1400000,Unfurnished,3,3,Connected,0,0,0,0,18000.0,Plot Area,Gujarat
Ahmedabad,Naranpura,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,6,30000.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,70000000,Furnished,4,5,Connected,0,0,0,2,4950.0,Plot Area,Gujarat
Ahmedabad,Vastral,Residential,3700000,Semi-Furnished,2,2,Room-attached,0,0,0,2,1188.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,27200000,Unfurnished,4,4,Connected,1,1,1,3,4000.0,Saleable Area,Gujarat
Ahmedabad,Dholera,Residential,550000,Unfurnished,3,3,Connected,0,0,1,0,1200.0,Plot Area,Gujarat
Ahmedabad,Nadoliya,Residential,23500000,Semi-Furnished,4,4,"Connected,Individual,Room-attached",0,0,0,3,1881.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,24500000,Furnished,4,4,Connected,0,0,0,4,3591.0,Saleable Area,Gujarat
Ahmedabad,Hebatpur,Residential,310500000,Unfurnished,3,3,Connected,0,0,0,0,22500.0,Plot Area,Gujarat
Ahmedabad,Ambli Road,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,699.0,Built-up Area,Gujarat
Ahmedabad,Sola,Residential,15000000,Furnished,3,3,Connected,0,0,0,4,1962.0,Built-up Area,Gujarat
Ahmedabad,Sola Road,Commercial,0,Unfurnished,0,0,Connected,1,1,1,2,1849.0,Built-up Area,Gujarat
Ahmedabad,New Ranip,Residential,5600000,Semi-Furnished,2,2,Connected,0,0,0,1,1287.0,Plot Area,Gujarat
Ahmedabad,Vaishnodevi Circle,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,54000.0,Plot Area,Gujarat
Ahmedabad,Navrangpura,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,8100.0,Plot Area,Gujarat
Ahmedabad,Chharodi,Residential,588000000,Unfurnished,3,3,Connected,0,0,0,0,37800.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Residential,25000000,Furnished,3,3,Connected,0,0,0,4,2100.0,Saleable Area,Gujarat
Ahmedabad,Gota,Residential,9796000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,1,968.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,17000000,Unfurnished,4,4,Connected,1,1,1,3,2585.0,Built-up Area,Gujarat
Ahmedabad,S G Highway,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Chandkheda,Residential,7578000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,1263.0,Built-up Area,Gujarat
Ahmedabad,Anand Nagar,Residential,9000000,Furnished,3,3,Connected,0,0,0,2,1100.0,Built-up Area,Gujarat
Ahmedabad,Ambli Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,2,2000.0,Saleable Area,Gujarat
Ahmedabad,Sanand,Residential,200000000,Unfurnished,3,3,Connected,0,0,0,0,123300.0,Plot Area,Gujarat
Ahmedabad,Shela,Residential,7005000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,1430.0,Built-up Area,Gujarat
Ahmedabad,Vastrapur,Residential,88500000,Furnished,4,3,Connected,0,0,0,4,6129.0,Carpet Area,Gujarat
Ahmedabad,Shilaj,Residential,60000000,Unfurnished,5,4,Connected,0,0,0,2,10205.0,Built-up Area,Gujarat
Ahmedabad,Chandkheda,Residential,231400000,Unfurnished,3,3,Connected,0,0,0,0,16020.0,Plot Area,Gujarat
Ahmedabad,Satellite,Residential,45100000,Unfurnished,3,3,Connected,0,0,0,0,3150.0,Plot Area,Gujarat
Ahmedabad,Maninagar,Residential,15800000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,1800.0,Built-up Area,Gujarat
Ahmedabad,Lilapur,Residential,5298000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,1,1377.0,Built-up Area,Gujarat
Ahmedabad,Kadi,Commercial,0,Unfurnished,0,0,No Balcony,0,0,1,0,108000.0,Plot Area,Gujarat
Ahmedabad,Chandkheda,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,26100.0,Plot Area,Gujarat
Ahmedabad,Bodakdev,Residential,54800000,Furnished,4,3,"Connected,Room-attached",0,0,0,3,5265.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Residential,52500000,Furnished,4,3,Connected,0,0,0,2,3420.0,Plot Area,Gujarat
Ahmedabad,Pipali Highway,Residential,1007000,Unfurnished,3,3,Connected,0,0,1,0,1512.0,Plot Area,Gujarat
Ahmedabad,New Ranip,Residential,6900000,Semi-Furnished,3,2,Connected,0,0,0,1,1548.0,Saleable Area,Gujarat
Ahmedabad,Chandkheda,Residential,5699000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,1350.0,Built-up Area,Gujarat
Ahmedabad,Kolat,Residential,81000000,Unfurnished,3,3,Connected,0,0,0,0,21600.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,1200000,Unfurnished,3,3,Connected,0,0,1,0,500.0,Plot Area,Gujarat
Ahmedabad,Sanand,Residential,1000000000,Unfurnished,3,3,Connected,0,0,0,0,23256.0,Plot Area,Gujarat
Ahmedabad,Thaltej,Residential,35000000,Unfurnished,4,4,Connected,0,0,0,2,1620.0,Saleable Area,Gujarat
Ahmedabad,Chanakyapuri,Residential,10000000,Furnished,3,3,Connected,0,0,0,2,1548.0,Saleable Area,Gujarat
Ahmedabad,Satellite,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,16920.0,Plot Area,Gujarat
Ahmedabad,Pipali Highway,Residential,10000000,Furnished,3,2,Connected,0,0,0,1,1200.0,Built-up Area,Gujarat
Ahmedabad,Kadi,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,270000.0,Plot Area,Gujarat
Ahmedabad,Ambli,Residential,742500000,Unfurnished,3,3,Connected,0,0,0,0,40500.0,Plot Area,Gujarat
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,1,1400.0,Saleable Area,Gujarat
Ahmedabad,Shela,Residential,72500000,Unfurnished,5,4,Connected,0,0,0,3,9500.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,14500000,Furnished,3,3,Connected,0,0,0,4,1750.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,17000000,Furnished,3,3,Connected,0,0,0,2,2136.0,Built-up Area,Gujarat
Ahmedabad,Ognaj,Residential,270600000,Unfurnished,3,3,Connected,0,0,0,0,60903.0,Plot Area,Gujarat
Ahmedabad,Khokra,Residential,159640643,Unfurnished,3,3,Connected,0,0,0,0,837.0,Plot Area,Gujarat
Ahmedabad,Ambawadi,Residential,53000000,Unfurnished,6,5,Connected,0,0,0,1,4950.0,Built-up Area,Gujarat
Ahmedabad,Vastral,Residential,4100000,Semi-Furnished,2,2,Room-attached,0,0,0,2,1197.0,Built-up Area,Gujarat
Ahmedabad,Gota,Residential,5598000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,1,1242.0,Built-up Area,Gujarat
Ahmedabad,S G Highway,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,31500.0,Plot Area,Gujarat
Ahmedabad,Dholera,Residential,700000,Unfurnished,3,3,Connected,1,0,0,0,9000.0,Plot Area,Gujarat
Ahmedabad,Kasindra,Residential,4960000,Unfurnished,3,3,Individual,0,0,1,0,1204.0,Saleable Area,Gujarat
Ahmedabad,Jodhpur,Residential,51500000,Unfurnished,4,4,Connected,0,0,0,3,3915.0,Built-up Area,Gujarat
Ahmedabad,Maninagar,Residential,7137000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,1,1260.0,Built-up Area,Gujarat
Ahmedabad,Thaltej,Residential,16000000,Semi-Furnished,4,3,"Connected,Room-attached",0,0,0,2,1959.0,Built-up Area,Gujarat
Ahmedabad,Chandkheda,Residential,4500000,Semi-Furnished,2,2,Connected,0,0,0,0,1250.0,Built-up Area,Gujarat
Ahmedabad,Science City,Residential,52000000,Unfurnished,3,3,Connected,0,0,0,0,4122.0,Plot Area,Gujarat
Ahmedabad,Zundal,Residential,5800000,Furnished,2,2,Room-attached,0,0,0,2,1115.0,Built-up Area,Gujarat
Ahmedabad,Sanand,Residential,5748000,Semi-Furnished,3,2,"Connected,Room-attached",0,0,0,2,1500.0,Built-up Area,Gujarat
Ahmedabad,Shilaj,Residential,60000000,Unfurnished,4,3,Connected,0,0,0,3,3726.0,Plot Area,Gujarat
Ahmedabad,Science City,Residential,18000000,Unfurnished,3,3,Individual,0,0,0,2,2788.0,Saleable Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,7500000,Furnished,3,3,Connected,0,0,0,1,1395.0,Saleable Area,Gujarat
Ahmedabad,Shela,Residential,4336000,Semi-Furnished,2,2,"Connected,Room-attached",0,0,0,1,1084.0,Built-up Area,Gujarat
Ahmedabad,Bodakdev,Residential,35600000,Unfurnished,4,4,Connected,1,1,1,3,4538.0,Saleable Area,Gujarat
Ahmedabad,Prahlad Nagar,Residential,90000000,Furnished,4,4,Connected,0,0,0,2,3825.0,Plot Area,Gujarat
Ahmedabad,Zundal,Residential,6300000,Unfurnished,3,3,Individual,1,0,0,4,1800.0,Built-up Area,Gujarat
Ahmedabad,Lal Darwaja,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,9900.0,Plot Area,Gujarat
Ahmedabad,Shilaj,Residential,8500000,Semi-Furnished,3,3,Connected,0,0,0,0,1550.0,Built-up Area,Gujarat
Ahmedabad,Changodar,Residential,2600000,Furnished,2,2,Connected,0,0,0,6,102.0,Built-up Area,Gujarat
Ahmedabad,Sg Highway,Commercial,0,Furnished,0,0,No Balcony,0,0,0,1,1350.0,Built-up Area,Gujarat
Ahmedabad,Science City,Residential,159640643,Unfurnished,4,5,"Individual,Room-attached",0,1,1,2,3200.0,Built-up Area,Gujarat
Ahmedabad,Ashram Road,Commercial,0,Semi-Furnished,0,0,Connected,0,0,0,2,226.0,Built-up Area,Gujarat
Ahmedabad,Gulbai Tekra,Residential,27100000,Semi-Furnished,4,4,Individual,0,0,0,3,3010.0,Built-up Area,Gujarat
Ahmedabad,Shela,Residential,20000000,Furnished,3,3,Connected,0,0,0,2,2041.0,Built-up Area,Gujarat
